chr1	 94070800	 94071800	1
chr1	 94141600	 94142600	1
chr1	 94548800	 94549800	1
chr1	 94591400	 94592400	1
chr1	 94775700	 94776700	1
chr1	 94794700	 94795700	1
chr1	 95400200	 95401200	1
chr1	100144200	100145200	1
chr1	100555500	100556500	1
chr1	101096400	101097400	1
chr1	101389200	101390200	1
chr1	101724300	101725300	1
chr1	102203800	102204800	1
chr1	110517700	110518700	1
chr1	112262000	112263000	1
chr1	116197100	116198100	1
chr1	116211200	116212200	1
chr1	120502500	120503500	1
chr1	143892700	143893700	1
chr1	146501500	146502500	1
chr1	154123400	154124400	1
chr1	155814400	155815400	1
chr1	155942900	155943900	1
chr1	156837400	156838400	1
chr1	158001600	158002600	1
chr1	158999500	159000500	1
chr1	161154700	161155700	1
chr1	161176100	161177100	1
chr1	162678200	162679200	1
chr1	164716600	164717600	1
chr1	168288900	168289900	1
chr1	170531500	170532500	1
chr1	172359300	172360300	1
chr1	178205100	178206100	1
chr1	178231300	178232300	1
chr1	179056800	179057800	1
chr1	180476800	180477800	1
chr1	185535900	185536900	1
chr1	186412000	186413000	1
chr1	186505600	186506600	1
chr1	186601600	186602600	1
chr1	191187400	191188400	1
chr1	191811900	191812900	1
chr1	192072100	192073100	1
chr1	192983300	192984300	1
chr1	194202000	194203000	1
chr1	204099800	204100800	1
chr1	206524100	206525100	1
chr1	206539600	206540600	1
chr1	207536000	207537000	1
chr1	208324400	208325400	1
chr1	208381800	208382800	1
chr1	208649600	208650600	1
chr1	208855400	208856400	1
chr1	211983800	211984800	1
chr1	212091700	212092700	1
chr1	212992400	212993400	1
chr1	214664700	214665700	1
chr1	220185500	220186500	1
chr1	221583700	221584700	1
chr1	221592700	221593700	1
chr1	221942100	221943100	1
chr1	223064900	223065900	1
chr1	223961200	223962200	1
chr1	225959300	225960300	1
chr1	227250000	227251000	1
chr1	232065300	232066300	1
chr1	232724800	232725800	1
chr1	234671000	234672000	1
chr2	  9363200	  9364200	1
chr2	 10176200	 10177200	1
chr2	 20874000	 20875000	1
chr2	 21993900	 21994900	1
chr2	 27525600	 27526600	1
chr2	 27537500	 27538500	1
chr2	 28980300	 28981300	1
chr2	 30383500	 30384500	1
chr2	 33502000	 33503000	1
chr2	 36639900	 36640900	1
chr2	 36662200	 36663200	1
chr2	 36876900	 36877900	1
chr2	 39024200	 39025200	1
chr2	 40223900	 40224900	1
chr2	 42344900	 42345900	1
chr2	 42523900	 42524900	1
chr2	 43583400	 43584400	1
chr2	 43941300	 43942300	1
chr2	 44518400	 44519400	1
chr2	 45997700	 45998700	1
chr2	 46038200	 46039200	1
chr2	 46173000	 46174000	1
chr2	 46589700	 46590700	1
chr2	 47687300	 47688300	1
chr2	 48003500	 48004500	1
chr2	 48124900	 48125900	1
chr2	 48320700	 48321700	1
chr2	 53161500	 53162500	1
chr2	 53314000	 53315000	1
chr2	 54833500	 54834500	1
chr2	 54836800	 54837800	1
chr2	 54845500	 54846500	1
chr2	 55345500	 55346500	1
chr2	 56134500	 56135500	1
chr2	 56470200	 56471200	1
chr2	 57599900	 57600900	1
chr2	 58431200	 58432200	1
chr2	 60937500	 60938500	1
chr2	 61480300	 61481300	1
chr2	 64267000	 64268000	1
chr2	 65038900	 65039900	1
chr2	 67787300	 67788300	1
chr2	 67800700	 67801700	1
chr2	 68978700	 68979700	1
chr2	 68982200	 68983200	1
chr2	 69865900	 69866900	1
chr2	 69996700	 69997700	1
chr2	 70471200	 70472200	1
chr2	 71114600	 71115600	1
chr2	 71611400	 71612400	1
chr2	 71943300	 71944300	1
chr2	 73233900	 73234900	1
chr2	 73470500	 73471500	1
chr2	 83278300	 83279300	1
chr2	 85731800	 85732800	1
chr2	 85967900	 85968900	1
chr2	 86023400	 86024400	1
chr2	 87308300	 87309300	1
chr2	 87904800	 87905800	1
chr2	 87906900	 87907900	1
chr2	 89120700	 89121700	1
chr2	 90466000	 90467000	1
chr2	 96558800	 96559800	1
chr2	 97865700	 97866700	1
chr2	 98177100	 98178100	1
chr2	101382100	101383100	1
chr2	101998600	101999600	1
chr2	102349700	102350700	1
chr2	102938400	102939400	1
chr2	105997100	105998100	1
chr2	109779300	109780300	1
chr2	110322000	110323000	1
chr2	112240600	112241600	1
chr2	112913200	112914200	1
chr2	113920000	113921000	1
chr2	117426400	117427400	1
chr2	121540700	121541700	1
chr2	127772300	127773300	1
chr2	131723800	131724800	1
chr2	135006500	135007500	1
chr2	135693400	135694400	1
chr2	136706200	136707200	1
chr2	136992800	136993800	1
chr2	144857000	144858000	1
chr2	144868700	144869700	1
chr2	144914100	144915100	1
chr2	151768300	151769300	1
chr2	152630700	152631700	1
chr2	158645200	158646200	1
chr2	159455300	159456300	1
chr2	160931000	160932000	1
chr2	161556000	161557000	1
chr2	162885400	162886400	1
chr2	165596000	165597000	1
chr2	169869300	169870300	1
chr2	171172500	171173500	1
chr2	173244900	173245900	1
chr2	173310400	173311400	1
chr2	173831300	173832300	1
chr2	174114200	174115200	1
chr2	174442800	174443800	1
chr2	175862000	175863000	1
chr2	177056300	177057300	1
chr2	177507700	177508700	1
chr2	183183100	183184100	1
chr2	187470200	187471200	1
chr2	187755900	187756900	1
chr2	188743300	188744300	1
chr2	190022500	190023500	1
chr2	190081900	190082900	1
chr2	190505600	190506600	1
chr2	201204700	201205700	1
chr2	201615600	201616600	1
chr2	207779900	207780900	1
chr2	207916900	207917900	1
chr2	207928200	207929200	1
chr2	208094700	208095700	1
chr2	208139000	208140000	1
chr2	208481300	208482300	1
chr2	210232400	210233400	1
chr2	212915800	212916800	1
chr2	212917900	212918900	1
chr2	216564200	216565200	1
chr2	216577800	216578800	1
chr2	216703400	216704400	1
chr2	222342200	222343200	1
chr2	224630000	224631000	1
chr2	224679700	224680700	1
chr2	225437200	225438200	1
chr2	231264800	231265800	1
chr2	231272300	231273300	1
chr2	232197200	232198200	1
chr2	235357100	235358100	1
chr2	235453800	235454800	1
chr2	235732000	235733000	1
chr2	235996600	235997600	1
chr2	237784200	237785200	1
chr2	237952700	237953700	1
chr2	237976600	237977600	1
chr2	238036000	238037000	1
chr2	238556900	238557900	1
chr3	  7382400	  7383400	1
chr3	  7829800	  7830800	1
chr3	 12360400	 12361400	1
chr3	 12465600	 12466600	1
chr3	 13050200	 13051200	1
chr3	 15317500	 15318500	1
chr3	 15350500	 15351500	1
chr3	 16102700	 16103700	1
chr3	 23567300	 23568300	1
chr3	 24549100	 24550100	1
chr3	 25525500	 25526500	1
chr3	 27601500	 27602500	1
chr3	 29456900	 29457900	1
chr3	 29680700	 29681700	1
chr3	 32397000	 32398000	1
chr3	 33341000	 33342000	1
chr3	 34351000	 34352000	1
chr3	 38780700	 38781700	1
chr3	 39793700	 39794700	1
chr3	 40059400	 40060400	1
chr3	 42220600	 42221600	1
chr3	 44293600	 44294600	1
chr3	 44980800	 44981800	1
chr3	 45164400	 45165400	1
chr3	 45539500	 45540500	1
chr3	 45553100	 45554100	1
chr3	 45639500	 45640500	1
chr3	 48079900	 48080900	1
chr3	 50028400	 50029400	1
chr3	 50035200	 50036200	1
chr3	 52292400	 52293400	1
chr3	 52705900	 52706900	1
chr3	 52716300	 52717300	1
chr3	 53303600	 53304600	1
chr3	 56792600	 56793600	1
chr3	 57945200	 57946200	1
chr3	 58014700	 58015700	1
chr3	 58028500	 58029500	1
chr3	 58079200	 58080200	1
chr3	 61805200	 61806200	1
chr3	 64261400	 64262400	1
chr3	 64329200	 64330200	1
chr3	 67140400	 67141400	1
chr3	 69856800	 69857800	1
chr3	 71015800	 71016800	1
chr3	 71640200	 71641200	1
chr3	 71706600	 71707600	1
chr3	 72319600	 72320600	1
chr3	 72353200	 72354200	1
chr3	 73835300	 73836300	1
chr3	 99363300	 99364300	1
chr3	 99988000	 99989000	1
chr3	100275600	100276600	1
chr3	100701400	100702400	1
chr3	103853400	103854400	1
chr3	104993700	104994700	1
chr3	110139900	110140900	1
chr3	110295300	110296300	1
chr3	114936500	114937500	1
chr3	115103000	115104000	1
chr3	115219400	115220400	1
chr3	120214400	120215400	1
chr3	120361000	120362000	1
chr3	121505200	121506200	1
chr3	121721600	121722600	1
chr3	121810600	121811600	1
chr3	123321000	123322000	1
chr3	124505700	124506700	1
chr3	125036100	125037100	1
chr3	125050100	125051100	1
chr3	127480800	127481800	1
chr3	127944400	127945400	1
chr3	128199100	128200100	1
chr3	129295300	129296300	1
chr3	129342900	129343900	1
chr3	129976400	129977400	1
chr3	132065300	132066300	1
chr3	133309800	133310800	1
chr3	133822600	133823600	1
chr3	134200300	134201300	1
chr3	137797900	137798900	1
chr3	141429000	141430000	1
chr3	143050100	143051100	1
chr3	145851700	145852700	1
chr3	145884000	145885000	1
chr3	146257800	146258800	1
chr3	146432600	146433600	1
chr3	149084600	149085600	1
chr3	149087000	149088000	1
chr3	149118600	149119600	1
chr3	149265600	149266600	1
chr3	149302900	149303900	1
chr3	149318700	149319700	1
chr3	149332700	149333700	1
chr3	149461900	149462900	1
chr3	149672700	149673700	1
chr3	150065400	150066400	1
chr3	150137200	150138200	1
chr3	151643500	151644500	1
chr3	152042300	152043300	1
chr3	152073200	152074200	1
chr3	154689300	154690300	1
chr3	156021500	156022500	1
chr3	156214600	156215600	1
chr3	156259300	156260300	1
chr3	158417000	158418000	1
chr3	159711100	159712100	1
chr3	159745200	159746200	1
chr3	160048500	160049500	1
chr3	160358800	160359800	1
chr3	160384200	160385200	1
chr3	167654700	167655700	1
chr3	168605300	168606300	1
chr3	168695300	168696300	1
chr3	169105300	169106300	1
chr3	169274900	169275900	1
chr3	170028100	170029100	1
chr3	170983900	170984900	1
chr3	171898600	171899600	1
chr3	172566300	172567300	1
chr3	180348200	180349200	1
chr3	182560500	182561500	1
chr3	182686600	182687600	1
chr3	182907100	182908100	1
chr3	183197500	183198500	1
chr3	183740100	183741100	1
chr3	185477200	185478200	1
chr3	186983600	186984600	1
chr3	187738400	187739400	1
chr3	188364000	188365000	1
chr3	188607900	188608900	1
chr3	193985800	193986800	1
chr3	194292900	194293900	1
chr3	194818300	194819300	1
chr3	196500600	196501600	1
chr4	  1761500	  1762500	1
chr4	  2873100	  2874100	1
chr4	  7203600	  7204600	1
chr4	  7817300	  7818300	1
chr4	  8279500	  8280500	1
chr4	  9738700	  9739700	1
chr4	 10055600	 10056600	1
chr4	 10182200	 10183200	1
chr4	 11516200	 11517200	1
chr4	 13908600	 13909600	1
chr4	 16023400	 16024400	1
chr4	 20457700	 20458700	1
chr4	 20993200	 20994200	1
chr4	 22727900	 22728900	1
chr4	 24558600	 24559600	1
chr4	 26781900	 26782900	1
chr4	 28655900	 28656900	1
chr4	 29303400	 29304400	1
chr4	 36999300	 37000300	1
chr4	 37814200	 37815200	1
chr4	 39350500	 39351500	1
chr4	 40313800	 40314800	1
chr4	 41526000	 41527000	1
chr4	 41546800	 41547800	1
chr4	 48644500	 48645500	1
chr4	 52771600	 52772600	1
chr4	 57935100	 57936100	1
chr4	 70555500	 70556500	1
chr4	 70611200	 70612200	1
chr4	 73964500	 73965500	1
chr4	 74475000	 74476000	1
chr4	 75133400	 75134400	1
chr4	 75564400	 75565400	1
chr4	 75693800	 75694800	1
chr4	 76591100	 76592100	1
chr4	 79439100	 79440100	1
chr4	 84249400	 84250400	1
chr4	 86705600	 86706600	1
chr4	 88290900	 88291900	1
chr4	 88938100	 88939100	1
chr4	 90403800	 90404800	1
chr4	 95554600	 95555600	1
chr4	 96284300	 96285300	1
chr4	 99069600	 99070600	1
chr4	 99667900	 99668900	1
chr4	 99811900	 99812900	1
chr4	101211400	101212400	1
chr4	101433300	101434300	1
chr4	102783600	102784600	1
chr4	103561500	103562500	1
chr4	106107800	106108800	1
chr4	106308000	106309000	1
chr4	108783300	108784300	1
chr4	111008700	111009700	1
chr4	113430900	113431900	1
chr4	120154200	120155200	1
chr4	123631400	123632400	1
chr4	125560900	125561900	1
chr4	128807500	128808500	1
chr4	129244300	129245300	1
chr4	129458600	129459600	1
chr4	129876300	129877300	1
chr4	130743300	130744300	1
chr4	133920200	133921200	1
chr4	139111000	139112000	1
chr4	139172600	139173600	1
chr4	140330600	140331600	1
chr4	140660800	140661800	1
chr4	140841500	140842500	1
chr4	140882600	140883600	1
chr4	143337700	143338700	1
chr4	145581700	145582700	1
chr4	145600400	145601400	1
chr4	146450800	146451800	1
chr4	146657600	146658600	1
chr4	148257400	148258400	1
chr4	148261200	148262200	1
chr4	148688900	148689900	1
chr4	148775700	148776700	1
chr4	156464100	156465100	1
chr4	159709000	159710000	1
chr4	160066700	160067700	1
chr4	166169400	166170400	1
chr4	169139300	169140300	1
chr5	   263400	   264400	1
chr5	 10489700	 10490700	1
chr5	 10550800	 10551800	1
chr5	 14341100	 14342100	1
chr5	 14671400	 14672400	1
chr5	 15248700	 15249700	1
chr5	 16774600	 16775600	1
chr5	 19928900	 19929900	1
chr5	 22562300	 22563300	1
chr5	 22565000	 22566000	1
chr5	 22620000	 22621000	1
chr5	 30900400	 30901400	1
chr5	 34516300	 34517300	1
chr5	 34662500	 34663500	1
chr5	 44868300	 44869300	1
chr5	 52322900	 52323900	1
chr5	 52702400	 52703400	1
chr5	 56799300	 56800300	1
chr5	 57130600	 57131600	1
chr5	 58839000	 58840000	1
chr5	 66179100	 66180100	1
chr5	 66544500	 66545500	1
chr5	 66598800	 66599800	1
chr5	 71895400	 71896400	1
chr5	 72990200	 72991200	1
chr5	 73058200	 73059200	1
chr5	 73325800	 73326800	1
chr5	 74058200	 74059200	1
chr5	 78102300	 78103300	1
chr5	 81051000	 81052000	1
chr5	 90606500	 90607500	1
chr5	 93356700	 93357700	1
chr5	 95660000	 95661000	1
chr5	 95675700	 95676700	1
chr5	100133200	100134200	1
chr5	102544500	102545500	1
chr5	102551500	102552500	1
chr5	102553700	102554700	1
chr5	108357300	108358300	1
chr5	115102300	115103300	1
chr5	119780600	119781600	1
chr5	122884800	122885800	1
chr5	127607500	127608500	1
chr5	130811100	130812100	1
chr5	136730900	136731900	1
chr5	136807400	136808400	1
chr5	138097600	138098600	1
chr5	141183500	141184500	1
chr5	141573100	141574100	1
chr5	141601200	141602200	1
chr5	141733200	141734200	1
chr5	142254100	142255100	1
chr5	142362900	142363900	1
chr5	142586500	142587500	1
chr5	144635100	144636100	1
chr5	147772800	147773800	1
chr5	148121200	148122200	1
chr5	148712900	148713900	1
chr5	149267100	149268100	1
chr5	150129900	150130900	1
chr5	163194400	163195400	1
chr5	163660200	163661200	1
chr5	167069900	167070900	1
chr5	172184500	172185500	1
chr5	172228800	172229800	1
chr5	179970700	179971700	1
chr6	  2976600	  2977600	1
chr6	  3811600	  3812600	1
chr6	  4055300	  4056300	1
chr6	  4253800	  4254800	1
chr6	  4458800	  4459800	1
chr6	  4640100	  4641100	1
chr6	  5695400	  5696400	1
chr6	  7839800	  7840800	1
chr6	  7894900	  7895900	1
chr6	  8001600	  8002600	1
chr6	 10759200	 10760200	1
chr6	 11130100	 11131100	1
chr6	 11222100	 11223100	1
chr6	 11693500	 11694500	1
chr6	 12132200	 12133200	1
chr6	 12245900	 12246900	1
chr6	 12394500	 12395500	1
chr6	 12403900	 12404900	1
chr6	 13400600	 13401600	1
chr6	 15552100	 15553100	1
chr6	 15953000	 15954000	1
chr6	 21831700	 21832700	1
chr6	 22008100	 22009100	1
chr6	 22755400	 22756400	1
chr6	 31518700	 31519700	1
chr6	 31658200	 31659200	1
chr6	 34981500	 34982500	1
chr6	 36737700	 36738700	1
chr6	 37685200	 37686200	1
chr6	 38251000	 38252000	1
chr6	 40511000	 40512000	1
chr6	 40862600	 40863600	1
chr6	 41650300	 41651300	1
chr6	 42008600	 42009600	1
chr6	 42224500	 42225500	1
chr6	 43191900	 43192900	1
chr6	 43741700	 43742700	1
chr6	 45016700	 45017700	1
chr6	 45400300	 45401300	1
chr6	 46881700	 46882700	1
chr6	 47050800	 47051800	1
chr6	 52135700	 52136700	1
chr6	 53156400	 53157400	1
chr6	 53208500	 53209500	1
chr6	 53936000	 53937000	1
chr6	 54482100	 54483100	1
chr6	 54511600	 54512600	1
chr6	 55334600	 55335600	1
chr6	 56162200	 56163200	1
chr6	 65229700	 65230700	1
chr6	 68338400	 68339400	1
chr6	 72003600	 72004600	1
chr6	 72144800	 72145800	1
chr6	 75926500	 75927500	1
chr6	 76026900	 76027900	1
chr6	 76551400	 76552400	1
chr6	 79774900	 79775900	1
chr6	 80853100	 80854100	1
chr6	 81250700	 81251700	1
chr6	 86095200	 86096200	1
chr6	 86177300	 86178300	1
chr6	 87880100	 87881100	1
chr6	 93261300	 93262300	1
chr6	 93749200	 93750200	1
chr6	 99318900	 99319900	1
chr6	 99724500	 99725500	1
chr6	 99993000	 99994000	1
chr6	100954200	100955200	1
chr6	105085000	105086000	1
chr6	105493100	105494100	1
chr6	105639100	105640100	1
chr6	107966900	107967900	1
chr6	109749900	109750900	1
chr6	110111100	110112100	1
chr6	116684600	116685600	1
chr6	117873400	117874400	1
chr6	118002500	118003500	1
chr6	118705200	118706200	1
chr6	119633400	119634400	1
chr6	122032300	122033300	1
chr6	127180300	127181300	1
chr6	128890800	128891800	1
chr6	141424200	141425200	1
chr6	144636600	144637600	1
chr6	144682600	144683600	1
chr6	148021000	148022000	1
chr6	148772400	148773400	1
chr6	151512400	151513400	1
chr6	155813100	155814100	1
chr6	158476400	158477400	1
chr6	159415700	159416700	1
chr6	167136300	167137300	1
chr6	168432100	168433100	1
chr7	  3002300	  3003300	1
chr7	  5258000	  5259000	1
chr7	  6065800	  6066800	1
chr7	  7897900	  7898900	1
chr7	 12770700	 12771700	1
chr7	 15501000	 15502000	1
chr7	 15841200	 15842200	1
chr7	 17476800	 17477800	1
chr7	 20441500	 20442500	1
chr7	 20451400	 20452400	1
chr7	 20536600	 20537600	1
chr7	 20572300	 20573300	1
chr7	 21656000	 21657000	1
chr7	 30954100	 30955100	1
chr7	 32708300	 32709300	1
chr7	 35910500	 35911500	1
chr7	 37073000	 37074000	1
chr7	 39728100	 39729100	1
chr7	 40336100	 40337100	1
chr7	 40591200	 40592200	1
chr7	 40712500	 40713500	1
chr7	 46753200	 46754200	1
chr7	 47617900	 47618900	1
chr7	 54878300	 54879300	1
chr7	 64903700	 64904700	1
chr7	 65849700	 65850700	1
chr7	 72996200	 72997200	1
chr7	 83847600	 83848600	1
chr7	 83957700	 83958700	1
chr7	 84041200	 84042200	1
chr7	 84267800	 84268800	1
chr7	 84326400	 84327400	1
chr7	 84766300	 84767300	1
chr7	 86630100	 86631100	1
chr7	 86785500	 86786500	1
chr7	 90208400	 90209400	1
chr7	 91094600	 91095600	1
chr7	 94552300	 94553300	1
chr7	 96008900	 96009900	1
chr7	 98047800	 98048800	1
chr7	102575300	102576300	1
chr7	104601600	104602600	1
chr7	104794300	104795300	1
chr7	105745100	105746100	1
chr7	105827800	105828800	1
chr7	105839800	105840800	1
chr7	107582900	107583900	1
chr7	108154500	108155500	1
chr7	114570100	114571100	1
chr7	115736900	115737900	1
chr7	115740900	115741900	1
chr7	116004200	116005200	1
chr7	116626800	116627800	1
chr7	120636300	120637300	1
chr7	127347400	127348400	1
chr7	130848600	130849600	1
chr7	131024100	131025100	1
chr7	134138600	134139600	1
chr7	134183000	134184000	1
chr7	134474200	134475200	1
chr7	134500900	134501900	1
chr7	134531500	134532500	1
chr7	139070200	139071200	1
chr7	141055900	141056900	1
chr7	143134400	143135400	1
chr7	148914700	148915700	1
chr7	150259100	150260100	1
chr7	151168900	151169900	1
chr7	151322900	151323900	1
chr7	151424400	151425400	1
chr7	151450900	151451900	1
chr7	155467300	155468300	1
chr8	  8394700	  8395700	1
chr8	  8401500	  8402500	1
chr8	  8456000	  8457000	1
chr8	 10483000	 10484000	1
chr8	 12953300	 12954300	1
chr8	 16695000	 16696000	1
chr8	 16930500	 16931500	1
chr8	 18412200	 18413200	1
chr8	 18997200	 18998200	1
chr8	 19051000	 19052000	1
chr8	 19082900	 19083900	1
chr8	 19329000	 19330000	1
chr8	 19563000	 19564000	1
chr8	 22920700	 22921700	1
chr8	 23173100	 23174100	1
chr8	 23738600	 23739600	1
chr8	 24010600	 24011600	1
chr8	 24079700	 24080700	1
chr8	 24206400	 24207400	1
chr8	 27224000	 27225000	1
chr8	 29511500	 29512500	1
chr8	 29609400	 29610400	1
chr8	 29685300	 29686300	1
chr8	 29851600	 29852600	1
chr8	 29960900	 29961900	1
chr8	 30311000	 30312000	1
chr8	 30321100	 30322100	1
chr8	 32180100	 32181100	1
chr8	 32420800	 32421800	1
chr8	 32500500	 32501500	1
chr8	 33482200	 33483200	1
chr8	 40023000	 40024000	1
chr8	 41218600	 41219600	1
chr8	 41398300	 41399300	1
chr8	 41669800	 41670800	1
chr8	 41890200	 41891200	1
chr8	 41892300	 41893300	1
chr8	 52807200	 52808200	1
chr8	 57967300	 57968300	1
chr8	 62015600	 62016600	1
chr8	 62566300	 62567300	1
chr8	 67435700	 67436700	1
chr8	 68012800	 68013800	1
chr8	 68045700	 68046700	1
chr8	 68910300	 68911300	1
chr8	 69122200	 69123200	1
chr8	 69482000	 69483000	1
chr8	 70355200	 70356200	1
chr8	 71080600	 71081600	1
chr8	 71514300	 71515300	1
chr8	 74434300	 74435300	1
chr8	 80700200	 80701200	1
chr8	 81402900	 81403900	1
chr8	 81446000	 81447000	1
chr8	 86207900	 86208900	1
chr8	 89089200	 89090200	1
chr8	 89126700	 89127700	1
chr8	 93536400	 93537400	1
chr8	 95886800	 95887800	1
chr8	 96715900	 96716900	1
chr8	 96820000	 96821000	1
chr8	101387400	101388400	1
chr8	105372900	105373900	1
chr8	106490000	106491000	1
chr8	107466900	107467900	1
chr8	107807100	107808100	1
chr8	109243800	109244800	1
chr8	118922500	118923500	1
chr8	119353800	119354800	1
chr8	125363500	125364500	1
chr8	125535600	125536600	1
chr8	128175300	128176300	1
chr8	128834600	128835600	1
chr8	128863100	128864100	1
chr8	129183800	129184800	1
chr8	131157700	131158700	1
chr8	131207600	131208600	1
chr8	131212300	131213300	1
chr8	131236200	131237200	1
chr8	131304600	131305600	1
chr8	132944500	132945500	1
chr8	141994500	141995500	1
chr8	142083200	142084200	1
chr8	145499100	145500100	1
chr9	  3336900	  3337900	1
chr9	  4333900	  4334900	1
chr9	  6355500	  6356500	1
chr9	  9643500	  9644500	1
chr9	 16321300	 16322300	1
chr9	 16541500	 16542500	1
chr9	 21552900	 21553900	1
chr9	 22049600	 22050600	1
chr9	 22237400	 22238400	1
chr9	 33224900	 33225900	1
chr9	 35344800	 35345800	1
chr9	 36211200	 36212200	1
chr9	 36923800	 36924800	1
chr9	 37929400	 37930400	1
chr9	 38006400	 38007400	1
chr9	 38214800	 38215800	1
chr9	 40912000	 40913000	1
chr9	 43381600	 43382600	1
chr9	 43793100	 43794100	1
chr9	 47216700	 47217700	1
chr9	 47224500	 47225500	1
chr9	 68198400	 68199400	1
chr9	 71961600	 71962600	1
chr9	 72086200	 72087200	1
chr9	 72499900	 72500900	1
chr9	 73021600	 73022600	1
chr9	 73201300	 73202300	1
chr9	 74291800	 74292800	1
chr9	 75043100	 75044100	1
chr9	 75431900	 75432900	1
chr9	 75732900	 75733900	1
chr9	 80110800	 80111800	1
chr9	 80121400	 80122400	1
chr9	 80130400	 80131400	1
chr9	 80349900	 80350900	1
chr9	 80364600	 80365600	1
chr9	 80632300	 80633300	1
chr9	 81475500	 81476500	1
chr9	 83989700	 83990700	1
chr9	 84105400	 84106400	1
chr9	 88150700	 88151700	1
chr9	 90300400	 90301400	1
chr9	 90329700	 90330700	1
chr9	 93810100	 93811100	1
chr9	 96901600	 96902600	1
chr9	 98581600	 98582600	1
chr9	101063500	101064500	1
chr9	101136500	101137500	1
chr9	102710700	102711700	1
chr9	102825300	102826300	1
chr9	106994800	106995800	1
chr9	110362000	110363000	1
chr9	113462600	113463600	1
chr9	114782500	114783500	1
chr9	116748000	116749000	1
chr9	116808300	116809300	1
chr9	116866800	116867800	1
chr9	116939700	116940700	1
chr9	116946000	116947000	1
chr9	117368400	117369400	1
chr9	117456100	117457100	1
chr9	123473200	123474200	1
chr9	123959600	123960600	1
chr9	124319300	124320300	1
chr9	124540900	124541900	1
chr9	129810300	129811300	1
chr9	130073400	130074400	1
chr9	130592500	130593500	1
chr9	136796900	136797900	1
chr9	138748900	138749900	1
chr9	138977900	138978900	1
chr9	139404100	139405100	1
chr9	139548000	139549000	1
chr9	140215000	140216000	1
chr9	140304900	140305900	1
chr10	   238600	   239600	1
chr10	   647000	   648000	1
chr10	  3584100	  3585100	1
chr10	  4674800	  4675800	1
chr10	  4989300	  4990300	1
chr10	  6211800	  6212800	1
chr10	  6797500	  6798500	1
chr10	  7929000	  7930000	1
chr10	  8866000	  8867000	1
chr10	 13986000	 13987000	1
chr10	 14581700	 14582700	1
chr10	 14677000	 14678000	1
chr10	 14843300	 14844300	1
chr10	 15261200	 15262200	1
chr10	 17113100	 17114100	1
chr10	 17126100	 17127100	1
chr10	 17470100	 17471100	1
chr10	 21607700	 21608700	1
chr10	 27672200	 27673200	1
chr10	 29420800	 29421800	1
chr10	 31104700	 31105700	1
chr10	 31154700	 31155700	1
chr10	 32427900	 32428900	1
chr10	 32595300	 32596300	1
chr10	 33481900	 33482900	1
chr10	 33523100	 33524100	1
chr10	 33538000	 33539000	1
chr10	 33568400	 33569400	1
chr10	 34007900	 34008900	1
chr10	 34091700	 34092700	1
chr10	 34147200	 34148200	1
chr10	 34872600	 34873600	1
chr10	 34989300	 34990300	1
chr10	 35697600	 35698600	1
chr10	 35750300	 35751300	1
chr10	 36730100	 36731100	1
chr10	 44268900	 44269900	1
chr10	 51655900	 51656900	1
