chr2	69535000	69540000	chr2	69250000	69255000	41.000000	0.000000
chr11	62790000	62795000	chr11	62675000	62680000	59.000000	0.000000
chr1	22155000	22160000	chr1	22150000	22155000	121.000000	0.000000
chr7	32240000	32245000	chr7	31780000	31785000	34.000000	0.000000
chr6	126075000	126080000	chr6	125630000	125635000	35.000000	0.000000
chr20	49075000	49080000	chr20	48800000	48805000	38.000000	0.000000
chr1	204470000	204475000	chr1	204415000	204420000	73.000000	0.000000
chr12	53375000	53380000	chr12	53275000	53280000	55.000000	0.000000
chr1	23960000	23965000	chr1	23870000	23875000	61.000000	0.000000
chr19	10755000	10760000	chr19	10690000	10695000	64.000000	0.000000
chr17	47765000	47770000	chr17	47645000	47650000	52.000000	0.000000
chr9	72160000	72165000	chr9	72035000	72040000	50.000000	0.000000
chr17	42400000	42405000	chr17	42285000	42290000	52.000000	0.000000
chr22	46935000	46940000	chr22	46755000	46760000	46.000000	0.000000
chr19	3480000	3485000	chr19	3320000	3325000	44.000000	0.000000
chr9	139515000	139520000	chr9	139400000	139405000	50.000000	0.000000
chr9	117665000	117670000	chr9	117500000	117505000	43.000000	0.000000
chr11	45125000	45130000	chr11	44945000	44950000	51.000000	0.000000
chr8	41685000	41690000	chr8	41555000	41560000	53.000000	0.000000
chr17	41755000	41760000	chr17	41650000	41655000	46.000000	0.000000
chr20	34720000	34725000	chr20	34575000	34580000	47.000000	0.000000
chr15	90420000	90425000	chr15	90300000	90305000	47.000000	0.000000
chr11	45120000	45125000	chr11	44955000	44960000	49.000000	0.000000
chr14	77535000	77540000	chr14	77345000	77350000	44.000000	0.000000
chr17	27435000	27440000	chr17	27295000	27300000	47.000000	0.000000
chr8	75255000	75260000	chr8	75000000	75005000	37.000000	0.000000
chr17	33445000	33450000	chr17	33325000	33330000	54.000000	0.000000
chr10	79400000	79405000	chr10	79010000	79015000	35.000000	0.000000
chr7	55320000	55325000	chr7	54850000	54855000	34.000000	0.000000
chr17	43460000	43465000	chr17	43350000	43355000	53.000000	0.000000
chr9	139525000	139530000	chr9	139385000	139390000	43.000000	0.000000
chr22	37855000	37860000	chr22	37710000	37715000	46.000000	0.000000
chr6	126080000	126085000	chr6	125630000	125635000	33.000000	0.000000
chr12	50105000	50110000	chr12	50035000	50040000	62.000000	0.000000
chr9	137330000	137335000	chr9	137030000	137035000	39.000000	0.000000
chr11	47180000	47185000	chr11	46905000	46910000	42.000000	0.000000
chr1	12265000	12270000	chr1	12185000	12190000	63.000000	0.000000
chr10	104110000	104115000	chr10	103985000	103990000	50.000000	0.000000
chr11	123115000	123120000	chr11	122980000	122985000	49.000000	0.000000
chr5	169610000	169615000	chr5	169525000	169530000	61.000000	0.000000
chr11	2170000	2175000	chr11	2055000	2060000	54.000000	0.000000
chr17	19670000	19675000	chr17	19415000	19420000	38.000000	0.000000
chr11	116970000	116975000	chr11	116745000	116750000	48.000000	0.000000
chr17	56070000	56075000	chr17	55930000	55935000	44.000000	0.000000
chr2	86300000	86305000	chr2	86050000	86055000	42.000000	0.000000
chr2	121835000	121840000	chr2	121450000	121455000	37.000000	0.000000
chr2	177500000	177505000	chr2	177005000	177010000	31.000000	0.000000
chr9	137335000	137340000	chr9	137030000	137035000	41.000000	0.000000
chr8	41685000	41690000	chr8	41560000	41565000	52.000000	0.000000
chr19	45980000	45985000	chr19	45940000	45945000	67.000000	0.000000
chr11	45125000	45130000	chr11	44950000	44955000	44.000000	0.000000
chr1	45760000	45765000	chr1	45480000	45485000	40.000000	0.000000
chr2	110260000	110265000	chr2	109740000	109745000	35.000000	0.000000
chr8	28275000	28280000	chr8	28220000	28225000	57.000000	0.000000
chr20	625000	630000	chr20	540000	545000	57.000000	0.000000
chr14	75550000	75555000	chr14	75375000	75380000	44.000000	0.000000
chr17	78950000	78955000	chr17	78400000	78405000	29.000000	0.000000
chr17	6320000	6325000	chr17	5490000	5495000	29.000000	0.000000
chr7	98910000	98915000	chr7	98635000	98640000	38.000000	0.000000
chr13	45860000	45865000	chr13	45620000	45625000	40.000000	0.000000
chr22	35975000	35980000	chr22	35825000	35830000	47.000000	0.000000
chr1	27930000	27935000	chr1	27725000	27730000	46.000000	0.000000
chr17	46955000	46960000	chr17	46880000	46885000	58.000000	0.000000
chr19	3980000	3985000	chr19	3975000	3980000	156.000000	0.000000
chr4	8405000	8410000	chr4	8245000	8250000	46.000000	0.000000
chr9	137335000	137340000	chr9	137035000	137040000	33.000000	0.000000
chr22	36865000	36870000	chr22	36700000	36705000	40.000000	0.000000
chr8	125435000	125440000	chr8	125040000	125045000	34.000000	0.000000
chr6	44045000	44050000	chr6	43630000	43635000	32.000000	0.000000
chr10	126075000	126080000	chr10	125750000	125755000	35.000000	0.000000
chr19	38820000	38825000	chr19	38735000	38740000	52.000000	0.000000
chr1	23260000	23265000	chr1	22990000	22995000	39.000000	0.000000
chr18	56720000	56725000	chr18	56450000	56455000	34.000000	0.000000
chr12	1895000	1900000	chr12	1765000	1770000	51.000000	0.000000
chr15	90415000	90420000	chr15	90295000	90300000	49.000000	0.000000
chr7	75940000	75945000	chr7	75805000	75810000	51.000000	0.000000
chr19	19035000	19040000	chr19	19030000	19035000	173.000000	0.000000
chr9	137330000	137335000	chr9	137035000	137040000	31.000000	0.000000
chr19	3470000	3475000	chr19	3330000	3335000	48.000000	0.000000
chr6	37175000	37180000	chr6	36990000	36995000	46.000000	0.000000
chr1	204095000	204100000	chr1	203840000	203845000	37.000000	0.000000
chr12	49435000	49440000	chr12	49425000	49430000	109.000000	0.000000
chr19	10750000	10755000	chr19	10685000	10690000	61.000000	0.000000
chr3	52170000	52175000	chr3	52035000	52040000	49.000000	0.000000
chr4	25765000	25770000	chr4	25440000	25445000	36.000000	0.000000
chr4	38730000	38735000	chr4	38180000	38185000	29.000000	0.000000
chr22	40420000	40425000	chr22	39935000	39940000	32.000000	0.000000
chr13	45850000	45855000	chr13	45620000	45625000	38.000000	0.000000
chr6	31565000	31570000	chr6	31515000	31520000	62.000000	0.000000
chr3	133095000	133100000	chr3	132760000	132765000	34.000000	0.000000
chr9	125115000	125120000	chr9	124885000	124890000	42.000000	0.000000
chr1	45765000	45770000	chr1	45480000	45485000	37.000000	0.000000
chr3	45255000	45260000	chr3	45080000	45085000	43.000000	0.000000
chr9	139520000	139525000	chr9	139385000	139390000	42.000000	0.000000
chr16	82260000	82265000	chr16	81970000	81975000	38.000000	0.000000
chr15	57820000	57825000	chr15	57630000	57635000	39.000000	0.000000
chr9	139520000	139525000	chr9	139380000	139385000	36.000000	0.000000
chr19	10750000	10755000	chr19	10690000	10695000	63.000000	0.000000
chr11	116975000	116980000	chr11	116745000	116750000	44.000000	0.000000
chr11	75855000	75860000	chr11	75610000	75615000	41.000000	0.000000
chr20	30200000	30205000	chr20	30150000	30155000	58.000000	0.000000
chr3	194025000	194030000	chr3	193500000	193505000	31.000000	0.000000
chr9	135125000	135130000	chr9	134640000	134645000	30.000000	0.000000
chr1	8375000	8380000	chr1	8075000	8080000	37.000000	0.000000
chr1	234910000	234915000	chr1	17120000	17125000	28.000000	0.000000
chr16	22695000	22700000	chr16	21570000	21575000	30.000000	0.000000
chr22	25440000	25445000	chr22	25345000	25350000	49.000000	0.000000
chr17	42940000	42945000	chr17	42850000	42855000	50.000000	0.000000
chr9	125110000	125115000	chr9	124860000	124865000	39.000000	0.000000
chr7	100705000	100710000	chr7	100490000	100495000	40.000000	0.000000
chr12	120700000	120705000	chr12	120660000	120665000	79.000000	0.000000
chr6	37140000	37145000	chr6	36995000	37000000	44.000000	0.000000
chr17	48165000	48170000	chr17	48095000	48100000	60.000000	0.000000
chr3	187395000	187400000	chr3	186935000	186940000	35.000000	0.000000
chr1	110855000	110860000	chr1	110745000	110750000	49.000000	0.000000
chr9	114835000	114840000	chr9	114520000	114525000	31.000000	0.000000
chr17	7035000	7040000	chr17	6955000	6960000	51.000000	0.000000
chr5	73085000	73090000	chr5	72880000	72885000	39.000000	0.000000
chr10	17290000	17295000	chr10	16885000	16890000	30.000000	0.000000
chr2	85780000	85785000	chr2	85645000	85650000	52.000000	0.000000
chr14	35875000	35880000	chr14	35685000	35690000	40.000000	0.000000
chr19	730000	735000	chr19	665000	670000	57.000000	0.000000
chr6	44045000	44050000	chr6	43735000	43740000	36.000000	0.000000
chr19	14165000	14170000	chr19	13990000	13995000	45.000000	0.000000
chr11	116970000	116975000	chr11	116750000	116755000	41.000000	0.000000
chr2	110250000	110255000	chr2	110105000	110110000	40.000000	0.000000
chr2	236020000	236025000	chr2	235455000	235460000	29.000000	0.000000
chr3	194825000	194830000	chr3	194410000	194415000	32.000000	0.000000
chr1	201935000	201940000	chr1	201865000	201870000	56.000000	0.000000
chr16	57445000	57450000	chr16	57335000	57340000	44.000000	0.000000
chr10	79400000	79405000	chr10	78930000	78935000	29.000000	0.000000
chr2	38110000	38115000	chr2	37620000	37625000	31.000000	0.000000
chr11	69470000	69475000	chr11	68875000	68880000	29.000000	0.000000
chr12	108000000	108005000	chr12	107520000	107525000	28.000000	0.000000
chr3	194030000	194035000	chr3	193500000	193505000	32.000000	0.000000
chr19	14180000	14185000	chr19	13990000	13995000	43.000000	0.000000
chr19	2610000	2615000	chr19	2470000	2475000	43.000000	0.000000
chr19	38820000	38825000	chr19	38730000	38735000	51.000000	0.000000
chr11	64660000	64665000	chr11	64610000	64615000	73.000000	0.000000
chr1	26325000	26330000	chr1	26220000	26225000	52.000000	0.000000
chr3	52175000	52180000	chr3	52045000	52050000	51.000000	0.000000
chr11	47180000	47185000	chr11	46910000	46915000	35.000000	0.000000
chr8	23550000	23555000	chr8	23325000	23330000	37.000000	0.000000
chr19	13200000	13205000	chr19	13090000	13095000	46.000000	0.000000
chr9	132380000	132385000	chr9	131895000	131900000	31.000000	0.000000
chr12	1895000	1900000	chr12	1755000	1760000	52.000000	0.000000
chr11	19760000	19765000	chr11	19585000	19590000	43.000000	0.000000
chr20	34720000	34725000	chr20	34580000	34585000	44.000000	0.000000
chr9	116415000	116420000	chr9	116350000	116355000	53.000000	0.000000
chr3	50310000	50315000	chr3	50230000	50235000	50.000000	0.000000
chr5	158530000	158535000	chr5	158120000	158125000	29.000000	0.000000
chr20	49075000	49080000	chr20	48805000	48810000	32.000000	0.000000
chr22	37850000	37855000	chr22	37715000	37720000	42.000000	0.000000
chr1	22175000	22180000	chr1	22170000	22175000	141.000000	0.000000
chr19	48200000	48205000	chr19	47935000	47940000	37.000000	0.000000
chr11	69485000	69490000	chr11	68875000	68880000	30.000000	0.000000
chr11	130695000	130700000	chr11	130305000	130310000	32.000000	0.000000
chr14	91635000	91640000	chr14	91370000	91375000	34.000000	0.000000
chr17	41760000	41765000	chr17	41650000	41655000	43.000000	0.000000
chr17	17545000	17550000	chr17	17255000	17260000	35.000000	0.000000
chr10	105615000	105620000	chr10	105475000	105480000	43.000000	0.000000
chr19	3480000	3485000	chr19	3325000	3330000	43.000000	0.000000
chr19	10500000	10505000	chr19	10365000	10370000	45.000000	0.000000
chr8	48650000	48655000	chr8	48225000	48230000	27.000000	0.000000
chr14	59910000	59915000	chr14	59590000	59595000	31.000000	0.000000
chr12	12185000	12190000	chr12	11735000	11740000	27.000000	0.000000
chr5	73940000	73945000	chr5	73205000	73210000	27.000000	0.000000
chr12	165000	170000	chr20	62960000	62965000	27.000000	0.000000
chr20	62960000	62965000	chr12	165000	170000	27.000000	0.000000
chr16	75140000	75145000	chr16	75030000	75035000	45.000000	0.000000
chr4	55090000	55095000	chr4	54775000	54780000	34.000000	0.000000
chr9	116415000	116420000	chr9	116210000	116215000	39.000000	0.000000
chr17	2150000	2155000	chr17	1955000	1960000	36.000000	0.000000
chr4	38730000	38735000	chr4	38175000	38180000	27.000000	0.000000
chrX	109645000	109650000	chrX	109400000	109405000	30.000000	0.000000
chr19	34490000	34495000	chr19	34270000	34275000	37.000000	0.000000
chr7	100700000	100705000	chr7	100490000	100495000	37.000000	0.000000
chr1	79070000	79075000	chr1	78600000	78605000	27.000000	0.000000
chr19	7405000	7410000	chr19	7145000	7150000	34.000000	0.000000
chr11	65630000	65635000	chr11	65625000	65630000	140.000000	0.000000
chr14	77535000	77540000	chr14	77335000	77340000	36.000000	0.000000
chr15	78400000	78405000	chr15	78260000	78265000	38.000000	0.000000
chr6	84225000	84230000	chr6	83930000	83935000	33.000000	0.000000
chr15	78395000	78400000	chr15	78255000	78260000	45.000000	0.000000
chr19	45985000	45990000	chr19	45930000	45935000	59.000000	0.000000
chr3	141170000	141175000	chr3	141025000	141030000	42.000000	0.000000
chr11	75240000	75245000	chr11	75155000	75160000	48.000000	0.000000
chr11	71800000	71805000	chr11	71730000	71735000	56.000000	0.000000
chr20	47525000	47530000	chr20	47270000	47275000	37.000000	0.000000
chr17	43905000	43910000	chr17	43720000	43725000	40.000000	0.000000
chr6	37140000	37145000	chr6	37015000	37020000	46.000000	0.000000
chr6	44050000	44055000	chr6	43730000	43735000	35.000000	0.000000
chr22	31145000	31150000	chr22	31030000	31035000	46.000000	0.000000
chr11	117815000	117820000	chr11	117690000	117695000	51.000000	0.000000
chr15	65680000	65685000	chr15	65610000	65615000	55.000000	0.000000
chr22	25425000	25430000	chr22	25345000	25350000	50.000000	0.000000
chr9	72725000	72730000	chr9	72585000	72590000	42.000000	0.000000
chr17	41745000	41750000	chr17	41655000	41660000	47.000000	0.000000
chr3	5015000	5020000	chr3	4760000	4765000	38.000000	0.000000
chr18	3665000	3670000	chr18	3280000	3285000	31.000000	0.000000
chr6	42130000	42135000	chr6	42040000	42045000	43.000000	0.000000
chr1	22970000	22975000	chr1	22745000	22750000	40.000000	0.000000
chr10	17295000	17300000	chr10	16885000	16890000	31.000000	0.000000
chr17	41835000	41840000	chr17	41765000	41770000	52.000000	0.000000
chr20	48690000	48695000	chr20	48595000	48600000	50.000000	0.000000
chr14	77540000	77545000	chr14	77340000	77345000	31.000000	0.000000
chr16	22695000	22700000	chr16	21585000	21590000	29.000000	0.000000
chr21	39725000	39730000	chr21	39540000	39545000	36.000000	0.000000
chr8	141645000	141650000	chr8	141475000	141480000	38.000000	0.000000
chr18	56725000	56730000	chr18	56445000	56450000	33.000000	0.000000
chr19	19600000	19605000	chr19	19475000	19480000	47.000000	0.000000
chr8	10690000	10695000	chr8	10440000	10445000	38.000000	0.000000
chr2	241375000	241380000	chr2	241170000	241175000	43.000000	0.000000
chr17	56075000	56080000	chr17	55930000	55935000	37.000000	0.000000
chr11	47170000	47175000	chr11	46910000	46915000	35.000000	0.000000
chr16	22705000	22710000	chr16	21575000	21580000	29.000000	0.000000
chr11	65095000	65100000	chr11	65040000	65045000	63.000000	0.000000
chr19	10490000	10495000	chr19	10370000	10375000	45.000000	0.000000
chr16	22685000	22690000	chr16	21580000	21585000	30.000000	0.000000
chr2	86310000	86315000	chr2	86050000	86055000	38.000000	0.000000
chr22	23630000	23635000	chr22	23520000	23525000	50.000000	0.000000
chr19	4850000	4855000	chr19	4805000	4810000	56.000000	0.000000
chr8	23545000	23550000	chr8	23325000	23330000	37.000000	0.000000
chr8	134455000	134460000	chr8	134215000	134220000	38.000000	0.000000
chr19	48205000	48210000	chr19	47935000	47940000	33.000000	0.000000
chr16	68360000	68365000	chr16	68295000	68300000	51.000000	0.000000
chr9	127610000	127615000	chr9	127535000	127540000	53.000000	0.000000
chr8	42175000	42180000	chr8	42030000	42035000	42.000000	0.000000
chr11	75090000	75095000	chr11	74985000	74990000	53.000000	0.000000
chr2	11260000	11265000	chr2	10975000	10980000	38.000000	0.000000
chr19	18520000	18525000	chr19	18455000	18460000	50.000000	0.000000
chr2	85770000	85775000	chr2	85645000	85650000	44.000000	0.000000
chr17	7040000	7045000	chr17	6955000	6960000	46.000000	0.000000
chr7	22525000	22530000	chr7	22150000	22155000	27.000000	0.000000
chr19	48200000	48205000	chr19	47940000	47945000	36.000000	0.000000
chr9	139515000	139520000	chr9	139395000	139400000	45.000000	0.000000
chr11	111640000	111645000	chr11	111470000	111475000	40.000000	0.000000
chr17	42945000	42950000	chr17	42850000	42855000	46.000000	0.000000
chr21	45070000	45075000	chr21	44595000	44600000	26.000000	0.000000
chr5	73940000	73945000	chr5	73195000	73200000	26.000000	0.000000
chr19	3470000	3475000	chr19	3320000	3325000	39.000000	0.000000
chr14	73415000	73420000	chr14	72980000	72985000	28.000000	0.000000
chr18	20990000	20995000	chr18	20710000	20715000	35.000000	0.000000
chr17	6335000	6340000	chr17	5490000	5495000	26.000000	0.000000
chr3	52175000	52180000	chr3	52030000	52035000	44.000000	0.000000
chr19	3470000	3475000	chr19	3325000	3330000	42.000000	0.000000
chr22	20265000	20270000	chr22	20145000	20150000	40.000000	0.000000
chr22	46940000	46945000	chr22	46765000	46770000	31.000000	0.000000
chr9	33225000	33230000	chr9	33080000	33085000	39.000000	0.000000
chr11	65280000	65285000	chr11	65130000	65135000	41.000000	0.000000
chr22	39710000	39715000	chr22	39565000	39570000	41.000000	0.000000
chr17	43905000	43910000	chr17	43715000	43720000	40.000000	0.000000
chr12	3380000	3385000	chr12	3240000	3245000	43.000000	0.000000
chr17	47775000	47780000	chr17	47650000	47655000	44.000000	0.000000
chr22	31150000	31155000	chr22	31025000	31030000	41.000000	0.000000
chr1	201675000	201680000	chr1	201525000	201530000	42.000000	0.000000
chr10	121200000	121205000	chr10	120955000	120960000	39.000000	0.000000
chr3	193855000	193860000	chr3	193500000	193505000	31.000000	0.000000
chr11	2170000	2175000	chr11	2060000	2065000	45.000000	0.000000
chr1	95265000	95270000	chr1	94990000	94995000	32.000000	0.000000
chr16	22690000	22695000	chr16	21580000	21585000	29.000000	0.000000
chr22	40420000	40425000	chr22	39930000	39935000	28.000000	0.000000
chr12	50445000	50450000	chr12	50365000	50370000	59.000000	0.000000
chr3	46935000	46940000	chr3	46745000	46750000	39.000000	0.000000
chr19	18490000	18495000	chr19	18485000	18490000	149.000000	0.000000
chr9	135120000	135125000	chr9	134635000	134640000	27.000000	0.000000
chr19	14455000	14460000	chr19	14305000	14310000	43.000000	0.000000
chr20	49080000	49085000	chr20	48805000	48810000	30.000000	0.000000
chr19	10745000	10750000	chr19	10690000	10695000	62.000000	0.000000
chr7	101910000	101915000	chr7	101180000	101185000	26.000000	0.000000
chr2	235405000	235410000	chr2	235040000	235045000	32.000000	0.000000
chr3	57025000	57030000	chr3	56735000	56740000	32.000000	0.000000
chr1	17560000	17565000	chr1	17450000	17455000	44.000000	0.000000
chr20	4570000	4575000	chr20	4225000	4230000	31.000000	0.000000
chr22	25440000	25445000	chr22	25340000	25345000	48.000000	0.000000
chr11	74910000	74915000	chr11	74855000	74860000	68.000000	0.000000
chr7	100695000	100700000	chr7	100495000	100500000	37.000000	0.000000
chr9	135125000	135130000	chr9	134635000	134640000	27.000000	0.000000
chr17	2145000	2150000	chr17	1955000	1960000	34.000000	0.000000
chr16	87090000	87095000	chr16	86595000	86600000	30.000000	0.000000
chr11	130725000	130730000	chr11	130295000	130300000	30.000000	0.000000
chr19	3480000	3485000	chr19	3330000	3335000	43.000000	0.000000
chr11	44555000	44560000	chr11	44150000	44155000	32.000000	0.000000
chr17	38510000	38515000	chr17	38455000	38460000	49.000000	0.000000
chr17	62400000	62405000	chr17	62395000	62400000	119.000000	0.000000
chr11	65645000	65650000	chr11	65640000	65645000	172.000000	0.000000
chr3	45250000	45255000	chr3	45080000	45085000	39.000000	0.000000
chr11	75855000	75860000	chr11	75605000	75610000	35.000000	0.000000
chr22	18545000	18550000	chr22	18310000	18315000	38.000000	0.000000
chr9	97895000	97900000	chr9	97440000	97445000	27.000000	0.000000
chr11	67080000	67085000	chr11	67030000	67035000	56.000000	0.000000
chr17	57920000	57925000	chr17	57825000	57830000	39.000000	0.000000
chr11	76510000	76515000	chr11	76445000	76450000	50.000000	0.000000
chr5	54450000	54455000	chr5	54200000	54205000	36.000000	0.000000
chr10	125725000	125730000	chr10	125345000	125350000	28.000000	0.000000
chr3	57020000	57025000	chr3	56735000	56740000	30.000000	0.000000
chr12	77180000	77185000	chr12	77010000	77015000	34.000000	0.000000
